Unit,Chiplet,Release Directory,Age (days),Size,Owner,Release Timestamp,Has Symlinks,Symlink Names,Symlink Owners,Requires Coordination,Recommendation
ribs,NDQ,ribs.ribs_rbv_2025_09_02_condb_int3_08_27_0_1NL_snap_no_route_blk__2025_9_21_15_36_51,119,32G,ynaim,2025-09-21 15:36:51,No,None,None,No,Safe to delete
ribs,NDQ,ribs.ribs_rbv_2025_09_02_condb_int3_08_27_0_1NL_snap_no_route_blk_post_release__2025_9_22_11_22_35,118,31G,ynaim,2025-09-22 11:22:35,Yes,SEP_10,ynaim,No,Remove symlinks first
lnd,CPORT,lnd_latest_ref__2025_4_14_13_54_2,279,22G,shlomoc,2025-04-14 13:54:02,No,None,None,No,Safe to delete
nvrisc,NDQ,nvrisc_rbv_2025_03_16_condb_int1_11_3_BE_TNL_snap__2025_3_31_11_24_45,293,21G,ysapojnikov,2025-03-31 11:24:45,No,None,None,No,Safe to delete
pscd,NDQ,pscd_rbv_2025_09_02_ver6_Sep25_gb__2025_10_8_13_36_7,102,21G,gibell,2025-10-08 13:36:07,No,None,None,No,Safe to delete
pscd,NDQ,pscd_rbv_2025_09_02_ver6_Sep25_gb__2025_10_8_13_48_5,102,21G,gibell,2025-10-08 13:48:05,Yes,SEP_10,tlevor,Yes,Coordinate with symlink owners first
fwam,NDQ,fwam_rbv_2025_03_13_condb_int1_11_3_BE_TNL_snap_allscripts__2025_4_9_20_2_35,283,20G,arot,2025-04-09 20:02:35,No,None,None,No,Safe to delete
ftos,NDQ,ftos_rbv_2025_03_17_condb_int1_11_4_BE_TNL_snap_Mar25_gb__2025_4_5_15_38_45,288,19G,gibell,2025-04-05 15:38:45,No,None,None,No,Safe to delete
pscb,NDQ,nbu_signoff_pscb_rbv_2025_09_02_agur_condb_int3_2025_08_27_0_1NL_snap_ref_ipo1046_2025_10_20_13_22_38,90,16G,nkahaz,2025-10-20 13:22:38,Yes,OCT_10_V2l,nkahaz,No,Remove symlinks first
pscb,NDQ,nbu_signoff_pscb_rbv_2025_09_02_agur_condb_int3_2025_08_27_0_1NL_snap_ref_ipo1046_2025_10_20_13_26_48,90,16G,nkahaz,2025-10-20 13:26:48,Yes,OCT_10_V2,nkahaz,No,Remove symlinks first
pscb,NDQ,nbu_signoff_pscb_rbv_2025_09_02_agur_condb_int3_2025_08_27_0_1NL_snap_ref_ipo1044_2025_10_14_19_38_28,95,16G,nkahaz,2025-10-14 19:38:28,Yes,OCT_10,nkahaz,No,Remove symlinks first
pscb,NDQ,nbu_signoff_pscb_rbv_2025_09_02_agur_condb_int3_2025_08_27_0_1NL_snap_ref_ipo1044_2025_10_11_10_26_18,99,16G,nkahaz,2025-10-11 10:26:18,Yes,prev_OCT_10,nkahaz,No,Remove symlinks first
pscb,NDQ,nbu_signoff_pscb_rbv_2025_09_02_agur_condb_int3_2025_08_27_0_1NL_snap_ref_ipo1040_2025_10_8_9_37_31,102,16G,nkahaz,2025-10-08 09:37:31,Yes,SEP_10,tlevor,Yes,Coordinate with symlink owners first
lndm,NDQ,run_07_09_2025_lndm_rbv_2025_09_01_new_flow__2025_10_19_18_21_26,90,15G,ronil,2025-10-19 18:21:26,No,None,None,No,Safe to delete
sma,NDQ,sma_rbv_2025_03_16_int1_11_3_BE_TNL_snap_Mar25_new_gb__2025_4_2_21_47_24,290,15G,gibell,2025-04-02 21:47:24,No,None,None,No,Safe to delete
pmuxm,NDQ,TestRel__2025_9_4_10_31_34,136,12G,tlevor,2025-09-04 10:31:34,No,None,None,No,Safe to delete
ioplm,NDQ,starling_ioplm_2024_10_30__2024_11_14_11_5_29,430,11G,netaa,2024-11-14 11:05:29,Yes,"last_sta_rel,release,SEP_10,FC_ww52a_last_sta_rel,FC_ww1a_last_sta_rel,FC_ww2a_last_sta_rel,FC_ww3a_last_sta_rel","eriaboy,nduanis,aregev",Yes,Coordinate with symlink owners first
iopl,NDQ,iopl_condb_int1_28_5__2024_12_14_22_20_49,399,6.7G,yshlush,2024-12-14 22:20:49,No,None,None,No,Safe to delete
iopl,NDQ,iopl_condb_int1_52_2r1__2025_7_27_10_38_26,175,6.6G,yshlush,2025-07-27 10:38:26,Yes,"last_sta_rel,release,SEP_10,FC_ww52a_last_sta_rel,FC_ww1a_last_sta_rel,FC_ww2a_last_sta_rel,FNL_4PV,FC_ww3a_last_sta_rel","eriaboy,ekantorovich,nduanis,aregev",Yes,Coordinate with symlink owners first
pscc,NDQ,pscc_2025_09_02_condb_int3_2025_08_27_0_1NL_snap_new_flow__2025_9_17_14_51_11,123,5.8G,dtraitelovic,2025-09-17 14:51:11,No,None,None,No,Safe to delete
fwas,NDQ,fwas_10_9_1nl_new_flow_golden__2025_9_17_12_8_5,123,5.7G,rmenasheof,2025-09-17 12:08:05,Yes,prev_SEP_10,rmenasheof,Yes,Coordinate with symlink owners first
fwam,NDQ,run_09_09_2025_fwam_rbv_2025_09_07__2025_9_17_15_51_3,123,5.6G,zbirman,2025-09-17 15:51:03,No,None,None,No,Safe to delete
glc,NDQ,glc.glc_rbv_2025_09_07_agur_condb_int3_2025_08_27_0_1NL_snap_spr__2025_9_17_11_47_54,123,5.3G,ynaim,2025-09-17 11:47:54,No,None,None,No,Safe to delete
yu,NDQ,yu_rbv_2025_09_03_agur_condb_int3_2025_08_27_0_1NL_snap_ver3_lib__2025_9_17_11_30_36,123,5.2G,ashahock,2025-09-17 11:30:36,Yes,prev_fe_dct_golden_release,ashahock,No,Remove symlinks first
clt,NDQ,clt_rbv_2025_09_03_agur_condb_int3_2025_08_27_0_1NL_snap_part3__2025_9_21_10_19_45,119,3.8G,aamsalem,2025-09-21 10:19:45,Yes,prev_SEP_10,aamsalem,No,Remove symlinks first
clr,NDQ,clr_rbv_2025_09_02_rbv_2025_08_27_agur_condb_int3_2025_08_27_0_1NL_snap_V3__2025_9_17_15_13_23,123,3.7G,ayerushalmy,2025-09-17 15:13:23,No,None,None,No,Safe to delete
ribs,NDQ,ribs.ribs_rbv_2025_09_02_condb_int3_08_27_0_1NL_snap__2025_9_17_11_52_44,123,2.8G,ynaim,2025-09-17 11:52:44,No,None,None,No,Safe to delete
pmuxm,NDQ,pmuxm_rbv_2025_09_03_agur_condb_int3_2025_08_27_0_1NL_snap_sep10__2025_9_17_15_12_47,123,2.4G,brachas,2025-09-17 15:12:47,No,None,None,No,Safe to delete
sma,NDQ,run_07_09_2025_sma_rbv_2025_09_04_new_flow_dsr_fix_interface_fix__2025_9_17_11_22_15,123,1.8G,shlomoc,2025-09-17 11:22:15,No,None,None,No,Safe to delete
px,NDQ,px_rbv_2025_09_04_agur_condb_int3_2025_08_27_0_1NL_snap_cmp__2025_9_21_10_19_38,119,1.7G,aamsalem,2025-09-21 10:19:38,No,None,None,No,Safe to delete
lndm,NDQ,run_07_09_2025_lndm_rbv_2025_09_01_new_flow__2025_9_17_11_21_30,123,1.5G,shlomoc,2025-09-17 11:21:30,No,None,None,No,Safe to delete
prtm,NDQ,prtm_rbv_2025_09_01_agur_condb_int3_2025_08_27_0_1NL_snap_r1_fifthtry__2025_9_17_14_11_44,123,1.3G,lmustafa,2025-09-17 14:11:44,Yes,prev_SEP_10,lmustafa,No,Remove symlinks first
prtm,NDQ,prtm_rbv_2025_09_01_agur_condb_int3_2025_08_27_0_1NL_snap_r1_fifthtry__2025_10_8_15_18_14,102,1.3G,lmustafa,2025-10-08 15:18:14,No,None,None,No,Safe to delete
prtm,NDQ,prtm_rbv_2025_09_01_agur_condb_int3_2025_08_27_0_1NL_snap_r1_fifthtry__2025_10_8_15_21_3,102,1.3G,lmustafa,2025-10-08 15:21:03,Yes,prev_SEP_10_NDQ_V1_GLC,lmustafa,No,Remove symlinks first
pmux,CPORT,pmux_rbv_2025_09_03_agur_condb_int3_2025_08_27_0_1NL_snap_sep10__2025_9_17_10_42_55,123,685M,brachas,2025-09-17 10:42:55,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_7_6_18_5_7,195,622M,hshahady,2025-07-06 18:05:07,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_7_6_17_49_8,195,116K,hshahady,2025-07-06 17:49:08,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_7_6_16_46_14,195,116K,hshahady,2025-07-06 16:46:14,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_7_6_17_15_20,195,116K,hshahady,2025-07-06 17:15:20,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_7_6_17_25_23,195,116K,hshahady,2025-07-06 17:25:23,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_7_5_18_42_24,196,116K,hshahady,2025-07-05 18:42:24,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_7_1_16_41_57,200,116K,hshahady,2025-07-01 16:41:57,No,None,None,No,Safe to delete
prt,CPORT,prt_agur_rbv_2025_03_18_TNL__2025_6_30_20_26_46,201,112K,ykatzav,2025-06-30 20:26:46,No,None,None,No,Safe to delete
